gal_number,mean_v_sig_ratio,mean_sig_v,mean_sig_v_z,max_v_rot,mean_v_rot
727,0.7995609135071787,13.451849991715184,5.843707261756687,-1.1249503669975787,-9.030188501113027
728,0.9405618272910519,6.073784221458521,4.69991535710932,9.413133508063867,5.42397120063886
729,0.7813234023815989,7.877012020318741,7.462460792170679,2.654806442093978,-3.7128758847494447
735,1.4284915607952462,31.48689572916312,30.452678257936032,64.71931907553169,31.80007790665586
740,0.0,0.0,0.0,0.0,0.0
741,0.9605500393490338,10.309168316397178,8.871475592289887,-4.593426632382369,-8.423317218009752
744,2.0571355669585034,11.076422820299937,5.118324796696782,30.88314295733016,21.370077361401922
746,1.7167302882685085,13.553407587069564,6.306240636030768,31.26955846036538,21.329208733263627
748,1.5816784196519016,14.945072619436383,5.798209848371806,33.51430011285051,22.279030310257635
750,1.8090601927595857,11.270941097185146,8.300406064374917,30.780271127351558,18.369534856427645
752,1.9320598336773485,56.43526610274299,59.46436937564141,167.62089248322917,109.26638387686047
758,3.321279611319673,16.754721611735814,14.88564784250461,80.02121828145842,52.26856038371574
763,0.3850532414951625,17.87148024453407,12.777317445764572,6.25204909399538,-6.51938256902093
767,0.6391904336738008,12.59864160215161,8.785138218669553,13.487014814908383,7.734172146113583
